# {'seed': 591800, 'leaf_prob': 0.1, 'mutation_prob': 0.3, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.8, 'crossover_prob': 0.9, 'population_size': 100, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 100, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.12380138036917034,0.022746120737616213,0.00031796836904549107,2,51,48
G1,0.12380138036917034,0.023645452017191107,0.00031796836904549107,2,53,46
G2,0.14152234824124107,0.025691731371585712,0.00048318135702285925,1,53,46
G3,0.14152234824124107,0.025656220850778327,0.00048318135702285925,3,56,43
G4,0.14152234824124107,0.029913079172712586,1.356957979045803e-05,1,50,49
G5,0.14152234824124107,0.03474964755670912,0.00048318135702285925,2,46,53
G6,0.14152234824124107,0.03734006722562172,0.00031796836904549107,3,48,51
G7,0.14152234824124107,0.03643061753669284,0.00018744445845371883,1,50,49
G8,0.14152234824124107,0.03835164837998226,4.09297286671355e-05,0,57,42
G9,0.14152234824124107,0.04425439451629438,5.514778287443675e-06,2,51,48
G10,0.14152234824124107,0.048525261511394434,0.00048318135702285925,0,58,41
G11,0.14152234824124107,0.0524370298288777,0.00048318135702285925,1,57,42
G12,0.14152234824124107,0.05988874139556386,0.013053444551810118,2,45,54
G13,0.14152234824124107,0.06007301812891539,0.00048318135702285925,1,49,50
G14,0.14152234824124107,0.0659996316555279,0.00048318135702285925,2,29,70
G15,0.14152234824124107,0.06896157747219002,0.008174555607633124,5,22,77
G16,0.14152234824124107,0.06796860780941284,0.00048318135702285925,2,24,75
G17,0.14152234824124107,0.06982625336324716,0.006493098645276794,1,23,76
G18,0.14152234824124107,0.07111784446903256,0.00048318135702285925,3,22,77
G19,0.14152234824124107,0.06647789194718601,5.514778287443675e-06,1,35,64
G20,0.14152234824124107,0.06885877459990457,0.0017472033477151472,0,38,61
G21,0.14152234824124107,0.06896024867936658,0.003232970128446159,4,40,59
G22,0.14152234824124107,0.065849312759872,0.007755187495146498,3,46,53
G23,0.14152234824124107,0.06892912806152318,0.00020485392158005666,0,58,41
G24,0.14152234824124107,0.07478177900090412,0.00048318135702285925,0,50,49
G25,0.14152234824124107,0.075061889924692,0.006493098645276794,0,37,62
G26,0.14152234824124107,0.07772470905319197,0.0017472033477151472,2,30,69
G27,0.14152234824124107,0.07383564142125479,0.006493098645276794,1,35,64
G28,0.14152234824124107,0.0761560212121284,0.0035719888987270068,0,25,74
G29,0.14152234824124107,0.07997605461765357,0.016781291760210985,2,28,71
G30,0.14152234824124107,0.07655428271944287,0.00048318135702285925,1,39,60
G31,0.14152234824124107,0.07882873956387758,0.00048318135702285925,3,35,64
G32,0.14152234824124107,0.07205446266920772,0.00031796836904549107,0,44,55
G33,0.14152234824124107,0.07352530959360623,0.0009036810677518624,2,50,49
G34,0.14152234824124107,0.0748597710992129,0.00048318135702285925,2,54,45
G35,0.14152234824124107,0.07866051306783971,0.00031796836904549107,1,50,49
G36,0.14152234824124107,0.07381469016610481,0.00020485392158005666,1,48,51
G37,0.14152234824124107,0.07553423367059403,0.001668923246851492,4,37,62
G38,0.14152234824124107,0.07386078395329519,0.00048318135702285925,1,48,51
G39,0.14152234824124107,0.07741175707037928,0.00048318135702285925,2,32,67
G40,0.14152234824124107,0.07497873380270531,5.514778287443675e-06,2,53,46
G41,0.14152234824124107,0.08162706352716832,0.001668923246851492,3,38,61
G42,0.14152234824124107,0.07805874224490039,0.006493098645276794,1,43,56
G43,0.14152234824124107,0.08237432609258441,0.0035719888987270068,2,33,66
G44,0.14152234824124107,0.07808053914077528,0.0017472033477151472,0,45,54
G45,0.14152234824124107,0.07627242904883083,0.00048318135702285925,0,48,51
G46,0.14152234824124107,0.07488134227934902,0.00048318135702285925,1,50,49
G47,0.14152234824124107,0.0805978379973601,0.0035719888987270068,1,41,58
G48,0.14152234824124107,0.08078406853350042,5.2901385276787945e-05,2,43,56
G49,0.14152234824124107,0.0814187314021888,0.00048318135702285925,5,36,63
G50,0.14152234824124107,0.07675134875579034,0.001668923246851492,2,47,52
G51,0.14152234824124107,0.07317261843013471,0.0020370879755711494,1,49,50
G52,0.14152234824124107,0.07437765293844277,0.00031796836904549107,3,56,43
G53,0.14152234824124107,0.07986331497234261,0.006493098645276794,0,52,47
G54,0.14152234824124107,0.07848402183680381,0.001668923246851492,1,44,55
G55,0.14152234824124107,0.08232352188513926,0.006493098645276794,2,37,62
G56,0.14152234824124107,0.07549709345756354,0.00021625346711387603,0,32,67
G57,0.14152234824124107,0.07332744220114608,0.005301518880280824,1,48,51
G58,0.14152234824124107,0.07424093614919355,0.006493098645276794,3,45,54
G59,0.14152234824124107,0.07295354011257289,0.001668923246851492,0,49,50
G60,0.14152234824124107,0.07473649328281508,0.00031796836904549107,2,46,53
G61,0.14152234824124107,0.07548147314939176,0.00048318135702285925,0,46,53
G62,0.14152234824124107,0.08134301046087311,0.001668923246851492,0,43,56
G63,0.14152234824124107,0.08179435742132705,0.001668923246851492,2,41,58
G64,0.14152234824124107,0.07831274400763984,0.006493098645276794,2,40,59
G65,0.14152234824124107,0.07685440530757885,0.0037535369217872893,0,38,61
G66,0.14152234824124107,0.07355002020180296,0.0017472033477151472,0,53,46
G67,0.14152234824124107,0.08179313245841122,0.006493098645276794,1,33,66
G68,0.14152234824124107,0.07616411498679093,0.00048318135702285925,1,46,53
G69,0.14152234824124107,0.07705201714958573,0.00031796836904549107,2,42,57
G70,0.14152234824124107,0.07485637838009943,0.00020485392158005666,5,42,57
G71,0.14152234824124107,0.07465170695452687,0.00048318135702285925,0,41,58
G72,0.14152234824124107,0.07502356661631392,0.0013204367381285413,2,37,62
G73,0.14152234824124107,0.07498482354012459,0.0063407713228663155,1,47,52
G74,0.14152234824124107,0.0805095257396778,0.00048318135702285925,4,41,58
G75,0.14152234824124107,0.07662403867319593,0.0017472033477151472,1,59,40
G76,0.14152234824124107,0.08532546690666365,0.006493098645276794,3,36,63
G77,0.14152234824124107,0.08304150506779996,0.001668923246851492,0,35,64
G78,0.14152234824124107,0.08428903511836548,0.006493098645276794,0,28,71
G79,0.14152234824124107,0.07574580671986796,0.001668923246851492,0,50,49
G80,0.14152234824124107,0.08055995042540656,0.00048318135702285925,1,41,58
G81,0.14152234824124107,0.08405914422139361,0.00048318135702285925,4,38,61
G82,0.14152234824124107,0.08420591091448312,0.0063407713228663155,2,32,67
G83,0.14152234824124107,0.08444370338901608,0.00048318135702285925,4,35,64
G84,0.14152234824124107,0.08176551033822543,0.006493098645276794,3,46,53
G85,0.14152234824124107,0.08518747205190434,0.00048318135702285925,2,49,50
G86,0.14152234824124107,0.08965857356988428,0.0009036810677518624,4,43,56
G87,0.14152234824124107,0.08552254002583036,0.00048318135702285925,0,47,52
G88,0.14152234824124107,0.08980380787860272,0.0053933550333813305,3,49,50
G89,0.14152234824124107,0.08538622378951267,0.0053933550333813305,0,58,41
G90,0.14152234824124107,0.09321821842806441,0.00048318135702285925,1,57,42
G91,0.14152234824124107,0.10278286454987519,0.016781291760210985,2,49,50
G92,0.14152234824124107,0.09760966262810095,0.0009036810677518624,2,49,50
G93,0.14152234824124107,0.09535469403994226,0.00048318135702285925,2,47,52
G94,0.14152234824124107,0.09661191027486637,0.0017472033477151472,1,45,54
G95,0.14152234824124107,0.09228408754896483,0.00020485392158005666,2,54,45
G96,0.14152234824124107,0.10111635175042237,0.005301518880280824,3,48,51
G97,0.14152234824124107,0.10542470340854727,0.004828518802107134,1,39,60
G98,0.14152234824124107,0.09943781392944578,0.00048318135702285925,2,45,54
G99,0.14152234824124107,0.09556560191020079,2.723947181737696e-06,0,43,56
T,0.06876466356517148,0,0,0,0,0
# --- 43.37779951095581 seconds ---
